invoice_line_id,tracking_id,client,carrier,service,invoice_date,billed_total,expected_total,variance_usd,exception_type,recovery_usd
248814,1Z000248814,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-22,18.54,16.89,1.65,unearned_peak_surcharge,1.65
201594,1Z000201594,Verity Beauty,NationalExpress,NEX_GROUND,2025-08-18,26.32,24.67,1.65,unearned_peak_surcharge,1.65
6912,1Z000006912,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-07-01,19.03,17.38,1.65,weight_discrepancy,1.64
232793,1Z000232793,Lumen Electronics,ContinentalParcel,CPX_GROUND,2026-01-02,26.14,23.95,2.19,rate_variance,1.64
235786,1Z000235786,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-12-31,13.77,12.13,1.64,rate_variance,1.64
246888,1Z000246888,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-28,27.07,25.16,1.91,rate_variance,1.64
61013,1Z000061013,Northwind Apparel,NationalExpress,NEX_GROUND,2025-05-22,15.7,14.06,1.64,rate_variance,1.64
151170,1Z000151170,Cascade Supplements,NationalExpress,NEX_2DAY,2025-01-11,54.36,52.38,1.98,fuel_percentage_error,1.64
243550,1Z000243550,Verity Beauty,NationalExpress,NEX_GROUND,2025-06-14,22.8,21.16,1.64,rate_variance,1.64
34642,1Z000034642,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-16,12.01,10.37,1.64,rate_variance,1.64
249706,1Z000249706,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-01-08,12.55,10.91,1.64,rate_variance,1.64
94478,1Z000094478,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-06-05,19.44,17.79,1.65,weight_discrepancy,1.64
191208,1Z000191208,Ironline Industrial,NationalExpress,NEX_GROUND,2025-09-07,29.28,27.63,1.65,rate_variance,1.64
151054,1Z000151054,Northwind Apparel,NationalExpress,NEX_GROUND,2025-05-24,16.84,15.21,1.63,rate_variance,1.63
97709,1Z000097709,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-07-15,18.9,17.27,1.63,weight_discrepancy,1.63
54516,1Z000054516,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-03-25,23.86,22.23,1.63,rate_variance,1.63
226378,1Z000226378,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-20,18.78,17.15,1.63,rate_variance,1.63
9330,1Z000009330,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-10-14,11.68,10.05,1.63,rate_variance,1.63
5853,1Z000005853,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-07-28,25.15,23.52,1.63,rate_variance,1.63
143507,1Z000143507,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-04,20.5,18.88,1.62,rate_variance,1.63
83999,1Z000083999,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-03-07,18.9,17.26,1.64,weight_discrepancy,1.63
10379,1Z000010379,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-06-28,25.92,24.29,1.63,rate_variance,1.63
87959,1Z000087959,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-15,17.07,15.15,1.92,rate_variance,1.63
110778,1Z000110778,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-30,18.52,16.61,1.91,weight_discrepancy,1.63
63818,1Z000063818,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-22,17.47,15.84,1.63,rate_variance,1.63
160944,1Z000160944,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-04-16,24.64,23.01,1.63,rate_variance,1.63
124164,1Z000124164,Verity Beauty,NationalExpress,NEX_GROUND,2025-07-13,17.6,15.97,1.63,rate_variance,1.63
91188,1Z000091188,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-03,13.29,11.66,1.63,rate_variance,1.63
27814,1Z000027814,Harbor Home Goods,NationalExpress,NEX_GROUND,2026-01-05,26.26,24.08,2.18,rate_variance,1.63
245709,1Z000245709,Northwind Apparel,NationalExpress,NEX_GROUND,2025-08-28,13.16,11.53,1.63,rate_variance,1.63
145500,1Z000145500,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-02-22,16.85,15.22,1.63,weight_discrepancy,1.63
48652,1Z000048652,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-15,24.12,22.23,1.89,weight_discrepancy,1.62
227471,1Z000227471,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-06-28,12.96,11.34,1.62,rate_variance,1.62
62503,1Z000062503,Cascade Supplements,NationalExpress,NEX_GROUND,2025-12-01,18.36,16.46,1.9,rate_variance,1.62
238918,1Z000238918,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-28,16.48,14.88,1.6,weight_discrepancy,1.62
1755,1Z000001755,Verity Beauty,NationalExpress,NEX_GROUND,2025-10-29,19.58,17.69,1.89,rate_variance,1.62
39103,1Z000039103,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-05-23,17.0,15.38,1.62,rate_variance,1.62
170578,1Z000170578,Verity Beauty,NationalExpress,NEX_GROUND,2025-04-24,17.35,15.72,1.63,rate_variance,1.62
194190,1Z000194190,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-03,27.51,25.88,1.63,rate_variance,1.62
93462,1Z000093462,Northwind Apparel,NationalExpress,NEX_2DAY,2025-06-19,37.82,36.19,1.63,dim_misapplication,1.62
200484,1Z000200484,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-05,15.85,14.24,1.61,rate_variance,1.62
25842,1Z000025842,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-09-08,32.23,30.62,1.61,fuel_percentage_error,1.62
186886,1Z000186886,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-08-02,9.22,7.6,1.62,rate_variance,1.62
8542,1Z000008542,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-11-11,12.34,10.73,1.61,weight_discrepancy,1.62
202368,1Z000202368,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-18,27.37,25.76,1.61,rate_variance,1.62
200530,1Z000200530,Ironline Industrial,NationalExpress,NEX_GROUND,2025-10-03,17.16,15.54,1.62,rate_variance,1.62
168205,1Z000168205,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-01-14,11.98,10.37,1.61,weight_discrepancy,1.61
167215,1Z000167215,Northwind Apparel,NationalExpress,NEX_GROUND,2026-01-01,18.46,16.55,1.91,weight_discrepancy,1.61
83970,1Z000083970,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-01-26,12.52,10.91,1.61,weight_discrepancy,1.61
4170,1Z000004170,Cascade Supplements,ContinentalParcel,CPX_GROUND,2026-01-03,18.93,17.02,1.91,weight_discrepancy,1.61
13,1Z000000013,Cascade Supplements,NationalExpress,NEX_GROUND,2025-07-04,9.73,8.12,1.61,rate_variance,1.61
123130,1Z000123130,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-08,11.98,10.37,1.61,weight_discrepancy,1.61
184576,1Z000184576,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-29,25.05,23.14,1.91,weight_discrepancy,1.61
26142,1Z000026142,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-19,8.96,7.35,1.61,rate_variance,1.61
188354,1Z000188354,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-08,22.48,20.86,1.62,dim_misapplication,1.61
15543,1Z000015543,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-18,22.17,20.28,1.89,rate_variance,1.61
116882,1Z000116882,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-26,38.85,36.69,2.16,dim_misapplication,1.61
77233,1Z000077233,Harbor Home Goods,NationalExpress,NEX_GROUND,2026-01-03,38.85,36.69,2.16,dim_misapplication,1.61
27756,1Z000027756,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-09-12,11.98,10.37,1.61,weight_discrepancy,1.61
91848,1Z000091848,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-01-20,22.17,20.57,1.6,rate_variance,1.61
117440,1Z000117440,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-25,18.86,16.95,1.91,weight_discrepancy,1.61
8178,1Z000008178,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-09-12,14.67,13.06,1.61,weight_discrepancy,1.61
93741,1Z000093741,Verity Beauty,NationalExpress,NEX_GROUND,2025-06-20,18.75,17.14,1.61,rate_variance,1.61
162096,1Z000162096,Cascade Supplements,NationalExpress,NEX_GROUND,2025-11-29,24.36,22.47,1.89,rate_variance,1.61
158197,1Z000158197,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-17,30.13,28.53,1.6,rate_variance,1.61
31672,1Z000031672,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-22,22.73,20.84,1.89,rate_variance,1.61
24493,1Z000024493,Verity Beauty,NationalExpress,NEX_GROUND,2025-10-10,19.69,18.09,1.6,rate_variance,1.61
204860,1Z000204860,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-16,18.84,16.95,1.89,weight_discrepancy,1.61
244087,1Z000244087,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-30,38.67,36.53,2.14,dim_misapplication,1.61
241488,1Z000241488,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-09,20.42,18.28,2.14,rate_variance,1.61
66628,1Z000066628,Ironline Industrial,NationalExpress,NEX_GROUND,2025-11-06,17.64,16.03,1.61,rate_variance,1.61
64938,1Z000064938,Cascade Supplements,NationalExpress,NEX_GROUND,2025-06-11,17.92,16.3,1.62,rate_variance,1.61
149253,1Z000149253,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-12,14.76,13.15,1.61,rate_variance,1.61
220430,1Z000220430,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-21,18.41,16.8,1.61,rate_variance,1.61
147569,1Z000147569,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-12,12.52,10.91,1.61,weight_discrepancy,1.61
143867,1Z000143867,Ironline Industrial,NationalExpress,NEX_GROUND,2025-09-06,21.57,19.96,1.61,rate_variance,1.61
225240,1Z000225240,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-29,14.67,13.06,1.61,weight_discrepancy,1.61
86505,1Z000086505,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-05-20,14.74,13.13,1.61,weight_discrepancy,1.6
171933,1Z000171933,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-12,18.29,16.7,1.59,rate_variance,1.6
183301,1Z000183301,Cascade Supplements,NationalExpress,NEX_GROUND,2025-04-10,20.66,19.05,1.61,rate_variance,1.6
102097,1Z000102097,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-05-25,13.93,12.33,1.6,weight_discrepancy,1.6
149647,1Z000149647,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-08-18,34.65,33.06,1.59,rate_variance,1.6
79399,1Z000079399,Harbor Home Goods,RegionalGrid,RGX_REGIONAL,2026-01-01,21.38,19.22,2.16,rate_variance,1.6
35904,1Z000035904,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-08-20,27.06,25.45,1.61,dim_misapplication,1.6
38125,1Z000038125,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-27,31.96,30.35,1.61,dim_misapplication,1.6
135907,1Z000135907,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-09,21.92,20.32,1.6,rate_variance,1.6
168318,1Z000168318,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-07-30,21.27,19.67,1.6,rate_variance,1.6
46336,1Z000046336,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-07-28,21.95,20.36,1.59,weight_discrepancy,1.6
84629,1Z000084629,Verity Beauty,NationalExpress,NEX_GROUND,2025-07-22,23.2,21.59,1.61,rate_variance,1.6
72148,1Z000072148,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-11,22.56,20.96,1.6,weight_discrepancy,1.6
203077,1Z000203077,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-25,26.23,24.08,2.15,dim_misapplication,1.6
210017,1Z000210017,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-06-18,29.2,27.6,1.6,dim_misapplication,1.6
55009,1Z000055009,Harbor Home Goods,RegionalGrid,RGX_REGIONAL,2025-12-10,22.75,20.6,2.15,weight_discrepancy,1.6
161062,1Z000161062,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-01,39.81,38.22,1.59,dim_misapplication,1.6
128621,1Z000128621,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-12-12,32.91,30.76,2.15,dim_misapplication,1.6
241244,1Z000241244,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-31,29.95,27.79,2.16,rate_variance,1.6
133518,1Z000133518,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-03-15,17.79,16.19,1.6,rate_variance,1.6
21894,1Z000021894,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-09-08,35.58,33.98,1.6,fuel_percentage_error,1.6
167518,1Z000167518,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-01,28.34,26.73,1.61,rate_variance,1.6
21330,1Z000021330,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-05-03,29.22,27.62,1.6,dim_misapplication,1.6
173123,1Z000173123,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-08,24.61,23.02,1.59,rate_variance,1.6
72464,1Z000072464,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-09-18,17.28,15.69,1.59,rate_variance,1.59
106222,1Z000106222,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-07-01,30.74,29.15,1.59,rate_variance,1.59
141270,1Z000141270,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-02-13,14.18,12.59,1.59,weight_discrepancy,1.59
32138,1Z000032138,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-07,22.43,20.83,1.6,weight_discrepancy,1.59
137686,1Z000137686,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-04-03,17.55,15.96,1.59,weight_discrepancy,1.59
214398,1Z000214398,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-27,16.63,15.04,1.59,weight_discrepancy,1.59
91691,1Z000091691,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-06-24,22.48,20.89,1.59,rate_variance,1.59
193375,1Z000193375,Ironline Industrial,NationalExpress,NEX_GROUND,2025-04-02,17.08,15.49,1.59,rate_variance,1.59
132227,1Z000132227,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-25,18.64,16.77,1.87,rate_variance,1.59
111233,1Z000111233,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-02,21.38,19.8,1.58,dim_misapplication,1.59
243133,1Z000243133,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-03,21.39,19.51,1.88,rate_variance,1.59
1967,1Z000001967,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-06,29.01,27.42,1.59,dim_misapplication,1.59
3326,1Z000003326,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-04-01,24.4,22.8,1.6,weight_discrepancy,1.59
228052,1Z000228052,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-04-22,16.0,14.42,1.58,rate_variance,1.59
186405,1Z000186405,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-01,31.59,30.0,1.59,weight_discrepancy,1.59
848,1Z000000848,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-04,19.5,17.63,1.87,rate_variance,1.59
50254,1Z000050254,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-29,34.63,33.04,1.59,dim_misapplication,1.59
124231,1Z000124231,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-28,43.34,41.23,2.11,dim_misapplication,1.59
170978,1Z000170978,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-02-26,34.62,33.03,1.59,dim_misapplication,1.59
144404,1Z000144404,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-07-20,17.11,15.52,1.59,weight_discrepancy,1.59
178698,1Z000178698,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-29,16.26,14.67,1.59,weight_discrepancy,1.59
83205,1Z000083205,Northwind Apparel,NationalExpress,NEX_GROUND,2025-07-19,22.09,20.5,1.59,rate_variance,1.59
161046,1Z000161046,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-14,17.15,15.56,1.59,weight_discrepancy,1.59
95702,1Z000095702,Harbor Home Goods,RegionalGrid,RGX_REGIONAL,2025-05-30,18.99,17.39,1.6,weight_discrepancy,1.59
51450,1Z000051450,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-07-27,16.04,14.45,1.59,rate_variance,1.59
19595,1Z000019595,Verity Beauty,NationalExpress,NEX_GROUND,2025-02-20,18.61,17.02,1.59,rate_variance,1.59
86443,1Z000086443,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-09,31.8,29.67,2.13,dim_misapplication,1.59
237100,1Z000237100,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-01,29.08,27.49,1.59,dim_misapplication,1.59
42303,1Z000042303,Verity Beauty,NationalExpress,NEX_GROUND,2025-09-26,18.6,17.01,1.59,rate_variance,1.59
173786,1Z000173786,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-08-23,13.71,12.12,1.59,rate_variance,1.59
128819,1Z000128819,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-08-12,9.48,7.9,1.58,weight_discrepancy,1.58
53530,1Z000053530,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-09,22.31,20.73,1.58,dim_misapplication,1.58
86528,1Z000086528,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-01,9.87,8.29,1.58,weight_discrepancy,1.58
120221,1Z000120221,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-05-12,23.53,21.94,1.59,weight_discrepancy,1.58
32883,1Z000032883,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-27,32.76,31.19,1.57,dim_misapplication,1.58
237787,1Z000237787,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-09-07,11.26,9.68,1.58,rate_variance,1.58
16347,1Z000016347,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-03-05,22.21,20.63,1.58,dim_misapplication,1.58
17721,1Z000017721,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-18,9.87,8.29,1.58,weight_discrepancy,1.58
171677,1Z000171677,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-12-25,21.56,19.43,2.13,rate_variance,1.58
180682,1Z000180682,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-27,32.53,30.68,1.85,weight_discrepancy,1.58
170094,1Z000170094,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-22,22.24,20.37,1.87,weight_discrepancy,1.58
47331,1Z000047331,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-15,28.91,27.33,1.58,dim_misapplication,1.58
206766,1Z000206766,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-03,10.66,9.08,1.58,weight_discrepancy,1.58
240075,1Z000240075,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-02-10,9.48,7.9,1.58,weight_discrepancy,1.58
100340,1Z000100340,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-06-24,11.73,10.15,1.58,weight_discrepancy,1.58
227391,1Z000227391,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-04-09,11.34,9.77,1.57,rate_variance,1.58
160207,1Z000160207,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-24,28.77,27.2,1.57,dim_misapplication,1.58
37494,1Z000037494,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-21,11.26,9.68,1.58,rate_variance,1.58
91121,1Z000091121,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-04-28,16.94,15.37,1.57,rate_variance,1.58
213559,1Z000213559,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-01,16.58,15.0,1.58,weight_discrepancy,1.58
103731,1Z000103731,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-02-19,9.87,8.29,1.58,weight_discrepancy,1.58
9796,1Z000009796,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-02,9.48,7.9,1.58,weight_discrepancy,1.58
80159,1Z000080159,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-08-17,17.04,15.46,1.58,weight_discrepancy,1.58
145551,1Z000145551,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-03-03,9.87,8.29,1.58,weight_discrepancy,1.58
77070,1Z000077070,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-04-30,9.87,8.29,1.58,weight_discrepancy,1.58
132804,1Z000132804,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-19,24.59,22.53,2.06,dim_misapplication,1.58
208636,1Z000208636,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-07-28,19.9,18.32,1.58,dim_misapplication,1.58
24021,1Z000024021,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-07,9.48,7.9,1.58,weight_discrepancy,1.58
46062,1Z000046062,Northwind Apparel,NationalExpress,NEX_GROUND,2025-01-31,16.19,14.61,1.58,weight_discrepancy,1.58
163064,1Z000163064,Harbor Home Goods,RegionalGrid,RGX_REGIONAL,2025-11-03,22.48,20.39,2.09,weight_discrepancy,1.58
44068,1Z000044068,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-22,9.48,7.9,1.58,weight_discrepancy,1.58
67892,1Z000067892,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-09,21.88,20.31,1.57,dim_misapplication,1.58
177643,1Z000177643,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-21,20.04,18.18,1.86,weight_discrepancy,1.57
113740,1Z000113740,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-08-08,10.26,8.69,1.57,weight_discrepancy,1.57
216526,1Z000216526,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-02,19.48,17.63,1.85,rate_variance,1.57
97182,1Z000097182,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-12-29,17.71,15.84,1.87,rate_variance,1.57
223208,1Z000223208,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-13,45.51,43.94,1.57,fuel_percentage_error,1.57
21320,1Z000021320,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-09,43.47,41.35,2.12,rate_variance,1.57
242486,1Z000242486,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-03,25.93,23.83,2.1,weight_discrepancy,1.57
122295,1Z000122295,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-13,12.63,11.06,1.57,rate_variance,1.57
158665,1Z000158665,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-02-02,28.69,27.12,1.57,dim_misapplication,1.57
248259,1Z000248259,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-19,29.1,27.52,1.58,weight_discrepancy,1.57
202782,1Z000202782,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-05,33.67,31.83,1.84,rate_variance,1.57
4527,1Z000004527,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-04,11.4,9.83,1.57,rate_variance,1.57
78132,1Z000078132,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-25,22.2,20.62,1.58,dim_misapplication,1.57
240036,1Z000240036,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-04-09,11.05,9.48,1.57,rate_variance,1.57
165562,1Z000165562,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-16,22.2,20.62,1.58,dim_misapplication,1.57
188236,1Z000188236,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-04-03,25.06,23.48,1.58,rate_variance,1.57
243388,1Z000243388,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-08,24.36,22.25,2.11,weight_discrepancy,1.57
164679,1Z000164679,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-31,24.19,22.35,1.84,rate_variance,1.57
214551,1Z000214551,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-01-04,25.72,23.67,2.05,dim_misapplication,1.57
145368,1Z000145368,Ironline Industrial,NationalExpress,NEX_GROUND,2025-05-23,17.74,16.17,1.57,rate_variance,1.57
234253,1Z000234253,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-09-01,17.3,15.73,1.57,rate_variance,1.57
32946,1Z000032946,Verity Beauty,NationalExpress,NEX_GROUND,2025-10-25,34.65,32.82,1.83,weight_discrepancy,1.56
833,1Z000000833,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-24,18.46,16.91,1.55,weight_discrepancy,1.56
1667,1Z000001667,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-04-29,20.12,18.55,1.57,weight_discrepancy,1.56
53598,1Z000053598,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-21,12.64,11.09,1.55,weight_discrepancy,1.56
12154,1Z000012154,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-06,21.65,19.81,1.84,rate_variance,1.56
214010,1Z000214010,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-19,18.32,16.48,1.84,rate_variance,1.56
171360,1Z000171360,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-07-23,28.71,27.14,1.57,rate_variance,1.56
168663,1Z000168663,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-11-11,20.6,18.75,1.85,weight_discrepancy,1.56
131339,1Z000131339,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-01,27.1,25.27,1.83,weight_discrepancy,1.56
35336,1Z000035336,Ironline Industrial,NationalExpress,NEX_GROUND,2025-06-16,15.32,13.75,1.57,dim_misapplication,1.56
111086,1Z000111086,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-13,12.61,11.05,1.56,weight_discrepancy,1.56
228986,1Z000228986,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-10-26,19.89,18.33,1.56,weight_discrepancy,1.56
44581,1Z000044581,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-03-22,20.89,19.34,1.55,weight_discrepancy,1.56
101845,1Z000101845,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-26,27.1,25.27,1.83,weight_discrepancy,1.56
50328,1Z000050328,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-17,25.18,23.62,1.56,weight_discrepancy,1.56
104697,1Z000104697,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-10,19.5,17.94,1.56,weight_discrepancy,1.56
169653,1Z000169653,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-02,20.42,18.59,1.83,weight_discrepancy,1.56
40254,1Z000040254,Ironline Industrial,NationalExpress,NEX_2DAY,2026-01-03,156.22,154.66,1.56,weight_discrepancy,1.56
57245,1Z000057245,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-10,22.21,20.65,1.56,rate_variance,1.56
48245,1Z000048245,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-07-01,11.59,10.03,1.56,weight_discrepancy,1.56
17984,1Z000017984,Ironline Industrial,NationalExpress,NEX_GROUND,2025-10-19,19.09,17.53,1.56,rate_variance,1.56
70296,1Z000070296,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-18,15.09,13.52,1.57,rate_variance,1.56
134481,1Z000134481,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-11-20,39.9,38.33,1.57,fuel_percentage_error,1.56
96489,1Z000096489,Ironline Industrial,NationalExpress,NEX_GROUND,2025-08-30,38.8,37.24,1.56,fuel_percentage_error,1.56
